url,topic,title,subtitle,author,datetime_posted,label
https://www.nbcnews.com/tech/tech-news/microsoft-ceo-satya-nadella-calls-taylor-swift-deepfakes-alarming-terr-rcna136402,tech,Microsoft CEO Satya Nadella calls for coordination to address AI risk,"Microsoft CEO Satya Nadella is optimistic about the future of artificial intelligence, as long as tech companies, politicians, law enforcement and society at large can find some common ground on its limits.",Angela Yang,2024-01-30T22:21:04.478Z,NBC News
https://www.nbcnews.com/politics/justice-department/prosecutors-tells-jurors-ecstatic-jan-6-defendant-bragged-carrying-gun-rcna18967,politics,Prosecutor tells jurors 'ecstatic' Jan. 6 defendant bragged about carrying gun,"Federal prosecutors on Monday rested their case against Guy Reffitt, the first Capitol attack defendant to go to trial.",Ryan J. Reilly,2022-03-07T22:41:28.184Z,NBC News
https://www.nbcnews.com/politics/supreme-court/appeals-court-rules-trump-presidential-immunity-2020-election-interfer-rcna133234,politics,"Trump is not immune in 2020 election interference case, appeals court rules",Appeals court rejects Donald Trump’s claim he's immune from prosecution for alleged criminal acts in trying to overturn the 2020 election ahead of the Jan. 6 attack on the Capitol.,Lawrence Hurley | Daniel Barnes | Dareh Gregorian | Peter Nicholas,2024-02-06T18:08:31.645Z,NBC News
https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52541?canonicalCard=true,politics,Coalition to March on the DNCâs protest ends peacefully where it began,"While the situation that unfolded in Park 578 stole a lot of attention from the Coalition to March on the DNCâs protest, the march continued beyond the park",,,NBC News
https://www.nbcnews.com/investigations/democrat-urges-biden-help-locals-fight-election-disinformation-rcna172952,investigations,Top Democrat urges Biden admin to do more to help local election officials fight a flood of disinformation,A top Democrat wants the federal cybersecurity agency CISA to ramp up help for state and local election officials facing an onslaught of disinformation.,Dan De Luce,2024-09-27T13:00:41.000Z,NBC News
https://www.nbcnews.com/politics/2024-election/gop-bob-casey-family-ties-pennsylvania-senate-race-rcna159748,politics,GOP turns the spotlight on Sen. Bob Casey's family ties in key Pennsylvania race,"Republicans say Pennsylvania Sen. Bob Casey's friends and family benefited from his political career, but his allies point to his commitment to ethics reform. ",Henry J. Gomez,2024-07-05T10:00:00.000Z,NBC News
https://www.nbcnews.com/politics/donald-trump/live-blog/live-updates-trump-indictment-classified-documents-rcna88494,politics,Trump indictment: Former president faces 37 counts in docs case,Latest news on former President Donald Trumpâs indictment following a classified documents investigation led by special counsel Jack Smith.,,,NBC News
https://www.nbcnews.com/politics/justice-department/ex-police-chief-spread-conspiracies-jan-6-found-guilty-capitol-attack-rcna93407,politics,Ex-police chief who spread conspiracies about Jan. 6 found guilty in Capitol attack,"Alan Hostetter, a former California police chief who spread conspiracy theories about Jan. 6 after taking part in the Capitol attack was found guilty Thursday.",Ryan J. Reilly | Daniel Barnes,2023-07-13T22:30:32.007Z,NBC News
https://www.nbcnews.com/business/consumer/how-ai-artificial-intelligence-fights-taxpayer-fraud-treasury-dept-rcna175916,business,Treasury Department now using AI to save taxpayers billions of dollars,The latest benefit from the artificial intelligence revolution: saving American taxpayers billions of dollars.,Rob Wile,2024-10-17T16:22:30.222Z,NBC News
https://www.nbcnews.com/politics/2024-election/ron-desantis-super-pac-taking-financial-pressure-campaign-rcna120160,politics,How Ron DeSantis’ super PAC is taking financial pressure off his campaign,Recent campaign finance reports illustrate how Ron DeSantis' super PAC has helped cover costs that otherwise might have drained his own campaign treasury.,Alec Hernández | Bridget Bowman,2023-10-20T16:06:39.861Z,NBC News
https://www.nbcnews.com/politics/donald-trump/trump-accuses-doj-mishandling-downplaying-second-assassination-plot-rcna172315,politics,Trump accuses DOJ of 'mishandling and downplaying' second assassination plot,"Former President Donald Trump accused the Justice Department of ""downplaying"" an alleged assassination plot against him this month and suggested state officials in Florida should take over the investigation and prosecution.",Dareh Gregorian |  Jesse Kirsch | Maria Piñero,2024-09-23T21:10:13.700Z,NBC News
https://www.nbcnews.com/politics/politics-news/false-pet-claims-springfield-ohio-mayor-says-trump-visit-strain-rcna171558,politics,"After false pet claims, Springfield mayor says Trump visit would be 'an extreme strain' on resources","Springfield, Ohio, Mayor Rob Rue said a visit from Donald Trump, who spread false rumors about Haitian immigrants eating pets there, would ""strain"" resources.",Zoë Richards | Jake Traylor | Maggie Vespa | Halle Lukasiewicz,2024-09-17T22:09:27.050Z,NBC News
https://www.nbcnews.com/tech/tech-news/-china-influence-campaign-pushed-talking-points-50-websites-rcna102247,tech,Pro-China influence campaign pushed talking points across more than 50 websites,Facebook said Tuesday it has identified a sprawling online propaganda effort: a pro-China campaign that had a presence on more than 50 websites.,Kevin Collier,2023-08-29T14:59:54.463Z,NBC News
https://www.nbcnews.com/politics/donald-trump/trump-says-pardon-large-portion-jan-6-rioters-rcna83873,politics,Trump says he would pardon a 'large portion' of Jan. 6 rioters,"Former President Donald Trump promised that if elected he would pardon a ""large portion"" of the people convicted of federal offenses over the Jan. 6 riot.",Amanda Terkel | Ryan J. Reilly,2023-05-11T01:37:54.237Z,NBC News
https://www.nbcnews.com/politics/congress/jan-6-committee-avoids-criticizing-law-enforcement-summary-rcna61935,politics,Jan. 6 committee avoids criticizing law enforcement in summary,The Jan. 6 committee found that law enforcement agencies gathered “substantial evidence” of potential violence at the Capitol.,Ryan J. Reilly | Ken Dilanian,2022-12-20T01:37:52.513Z,NBC News
https://www.nbcnews.com/select/shopping/affordable-portable-air-conditioners-ncna1266638,select,The best portable air conditioners under $400,These portable air conditioners can help you beat the heat and are all under $400.,Shari Uyehara | Harry Rabinowitz | Justin Redman,2024-04-22T15:19:59.028Z,NBC News
https://www.nbcnews.com/select/shopping/jbl-clip-5-review-rcna172453,select,JBL Clip 5 Review: Why This is My Go-To Portable Speaker,The JBL Clip 5 is the brands latest model in the Clip series and it has quickly become my go to portable speaker.,Rebecca Rodriguez,2025-03-26T14:58:32.587Z,NBC News
https://www.nbcnews.com/select/shopping/best-disposable-face-mask-ncna1252865,select,"Best Disposable Face Masks, According to Doctors | NBC Select","Wearing a disposable mask can reduce the spread of Covid, the flu and RSV. Here’s how to shop for them.",Zoe Malin | Lauren Levy,2026-01-09T14:52:18.622Z,NBC News
https://www.nbcnews.com/news/us-news/asheville-north-carolina-helene-damage-rcna173131,news,Historic North Carolina village underwater after devastating damage from Helene,"ASHEVILLE, N.C. — A historic village in western North Carolina is underwater after experiencing devastating flooding damage from Helene.",George Solis | Deon J. Hampton,2024-09-28T21:26:27.975Z,NBC News
https://www.nbcnews.com/news/world/senior-hamas-leader-killed-beirut-was-key-figure-patched-ties-iran-rcna131993,news,Senior Hamas leader killed in Beirut was a key figure who patched up ties with Iran,"The killing of Hamas leader Saleh al-Arouri in a reported drone strike in Beirut will be perceived as a warning to Iran, which has armed and financed Hamas, and other Hamas leaders, experts said.",Dan De Luce | Doha Madani,2024-01-03T03:03:27.373Z,NBC News
https://www.nbcnews.com/politics/2024-election/abortion-rights-ballot-measure-south-dakota-rcna152746,politics,Abortion rights amendments qualify for the ballot in Colorado and South Dakota,Officials in Colorado and South Dakota have certified proposed amendments that would enshrine abortion access in their states' constitutions for the November ballot.,Adam Edelman | Lindsey Pipia,2024-05-20T16:31:49.601Z,NBC News
https://www.nbcnews.com/politics/2024-election/totally-illegal-trump-escalates-rhetoric-outlawing-political-dissent-c-rcna174280,politics,'Totally illegal': Trump escalates rhetoric on outlawing political dissent and criticism,"Donald Trump is ramping up his rhetoric depicting his political rivals and critics as criminals, while dropping a long trail of suggestions that he favors outlawing political speech that he deems misleading or challenges his claims to power.",Sahil Kapur | Isabelle Schmeler,2024-10-13T12:00:39.000Z,NBC News
https://www.nbcnews.com/politics/justice-department/qanon-believer-chased-officer-capitol-sentenced-rcna61946,politics,QAnon follower who led the mob that chased Police Officer Eugene Goodman on Jan. 6 sentenced to 5 years in prison,"QAnon believer Doug Jensen, who chased Capitol Police Officer Eugene Goodman on Jan. 6 and believed he was storming the White House, was sentenced Friday. ",Rebecca Shabad | Daniel Barnes | Liz Brown-Kaiser,2022-12-16T16:38:34.358Z,NBC News
https://www.nbcnews.com/politics/elections/desantis-signs-bill-creating-election-police-unit-florida-rcna25941,politics,DeSantis signs bill creating election police unit in Florida,Florida Gov. Ron DeSantis signed a bill on Monday creating a police force dedicated to pursuing voter fraud and other election crimes.,Associated Press,2022-04-25T20:59:40.164Z,NBC News
https://www.nbcnews.com/investigations/russia-aims-undermine-biden-november-election-intel-officials-say-rcna161011,investigations,"Russia aims to undermine Biden in November election, intel officials say","Russia’s information operations in the U.S. have the same goal as in previous elections, to undermine President Biden and the Democratic Party and to weaken support for Ukraine,  intelligence officials say.",Dan De Luce,2024-07-09T22:40:04.883Z,NBC News
https://www.nbcnews.com/politics/2024-election/nebraska-supreme-court-rules-convicted-felons-completed-sentences-can-rcna175676,politics,Nebraska Supreme Court rules convicted felons who completed their sentences can vote,The Nebraska Supreme Court ruled that convicted felons who served their sentences are allowed to vote in the Nov. 5 election. ,Jane C. Timm ,2024-10-16T15:02:56.431Z,NBC News
https://www.nbcnews.com/politics/live-blog/jan-6-hearing-expect-top-trump-admin-aide-testifies-rcna35551,politics,Jan. 6 hearing highlights: What to expect as former White House aide Cassidy Hutchinson testifies,"The House committee investigating Jan. 6 held its sixth public hearing Tuesday, unveiling bombshell allegations about what top White House officials were doing before, during and after the violence broke out.",,,NBC News
https://www.nbcnews.com/politics/donald-trump/judge-hits-pause-trump-federal-election-case-presidential-immunity-app-rcna129603,politics,Judge hits pause on Trump federal election case over immunity appeal,The judge in the federal election interference case against Donald Trump halted proceedings in the case pending the outcome of Trump's appeal arguing he's protected by presidential immunity.,Daniel Barnes | Dareh Gregorian,2023-12-13T23:59:01.893Z,NBC News
https://www.nbcnews.com/news/world/netanyahu-leaves-hospital-israel-faces-key-vote-legal-changes-rcna95881,news,Israeli parliament passes key part of Netanyahu’s judicial overhaul plan,Israel’s parliament passed a key law as part of Prime Minister Benjamin Netanyahu's effort to overhaul the country’s judicial system.,Reuters | Associated Press | Paul Goldman | Raf Sanchez | Patrick Smith | Corky Siemaszko,2023-07-24T18:51:45.373Z,NBC News
https://www.nbcnews.com/business/business-news/trump-media-stock-scrapes-new-52-week-low-heavy-trading-djt-lockup-lif-rcna172272,business,Trump Media plummets 10% as post-lockup selloff picks up steam,"Shares of Trump Media sank Monday to their lowest price since 2021, days after majority owner Donald Trump and other company insiders got the green light to start selling their stakes in the Truth Social operator.","Kevin Breuninger, CNBC",2024-09-23T20:20:49.723Z,NBC News
https://www.nbcnews.com/news/world/palestinians-killed-israeli-strikes-safe-zones-exclusive-nbc-report-rcna148008,news,Palestinians killed in Israeli strikes on designated 'safe zones’: An NBC News investigation,"NBC News investigates 7 deadly airstrikes, reveals Palestinians killed in Israeli-designated Gaza 'safe zones'",Hala Gorani | Briony Sowden | Marc Smith | Ziad Jaber,2024-04-26T20:20:42.000Z,NBC News
https://www.nbcnews.com/news/asian-america/racism-sexism-must-be-considered-atlanta-case-involving-killing-six-n1261347,news,"Racism, sexism must be considered in Atlanta case involving killing of six Asian women, experts say","Racism, sexism must be considered in Atlanta case involving killing of six Asian women, experts say",Kimmy Yam,2021-03-17T23:02:00.000Z,NBC News
https://www.nbcnews.com/politics/2024-election/harris-campaign-office-damaged-gunfire-arizona-rcna172463,politics,Kamala Harris campaign office damaged by gunfire in Arizona,"Tempe, Arizona, police are investigating what appears to be gunfire damage overnight at a Democratic Party-coordinated campaign office for Vice President Kamala Harris.",Alex Tabet | Gabe Gutierrez | Zoë Richards,2024-09-25T00:53:37.299Z,NBC News
https://www.nbcnews.com/politics/congress/jan-6-panel-looks-trump-white-house-cassidy-hutchinson-testimony-rcna35550,politics,'They're not here to hurt me': Former aide says Trump knew Jan. 6 crowd was armed,"The House Jan. 6 committee expects to reach deep inside the Trump White House on Tuesday, as Cassidy Hutchinson, a top aide to then-chief of staff Mark Meadows, testifies.",Jonathan Allen | Peter Alexander | Zoë Richards | Peter Nicholas | Haley Talbot,2022-06-29T03:08:27.983Z,NBC News
https://www.nbcnews.com/politics/two-immigration-moves-underscore-2024-potency-politics-desk-rcna155492,politics,Two immigration moves underscore the issue’s 2024 potency: From the Politics Desk,Immigration moves from Biden in Washington and Republicans in Arizona show the importance of the issue to voters in the 2024 election.,The Politics Desk,2024-06-04T21:42:18.798Z,NBC News
https://www.nbcnews.com/news/world/putin-xi-agree-deepen-partnership-russia-advances-ukraine-war-rcna152528,news,"Putin, Xi agree to deepen partnership as Russia advances in Ukraine",Russian President Vladimir Putin and Chinese President Xi Jinping vowed to deepen their partnership Thursday as Moscow's military advances in Ukraine's Kharkiv.,Dawn Liu | Rae Wang | Jennifer Jett | Larissa Gao | Mithil Aggarwal,2024-05-16T12:43:19.711Z,NBC News
https://www.nbcnews.com/news/world/israel-gaza-conflict-photos-rcna119327,news,Israel and Gaza conflict in photos,Israel descended into chaos on Saturday after Palestinian militants fired thousands of rockets and sent scores of fighters into towns lining the Gaza Strip — an unprecedented assault that drew fierce condemnation from political leaders around the world.,Daniel Arkin | Chelsea Stahl,2023-10-07T16:45:09.136Z,NBC News
https://www.nbcnews.com/select/shopping/micellar-water-dry-shampoo-rcna164558,select,Can you use micellar water as dry shampoo?,We asked dermatologists to weigh in on whether or not using micellar water as dry shampoo really works.,Bethany Heitman,2024-07-31T19:31:41.879Z,NBC News
https://www.nbcnews.com/select/shopping/best-raised-garden-beds-ncna1268061,select,"The 14 Best Raised Garden Beds, According to Experts","I consulted gardening experts on what to consider when shopping for a raised garden bed. Shop the best options from Amazon, Home Depot and more.",Zoe Malin,2026-03-05T17:54:46.561Z,NBC News
https://www.nbcnews.com/politics/2024-election/harris-branches-trump-preaches-choir-diverging-media-strategies-rcna175395,politics,Harris branches out while Trump preaches to the choir in divergent media strategies,"While Vice President Kamala Harris branches out to Fox News and CNN, former President Donald Trump is mostly avoiding the mainstream media in the stretch run.",Jonathan Allen | Peter Alexander | Gabe Gutierrez | Nnamdi Egwuonwu,2024-10-16T22:26:11.484Z,NBC News
https://www.nbcnews.com/politics/justice-department/sen-mike-lee-promotes-debunked-conspiracy-theory-jan-6-rioter-rcna125993,politics,Sen. Mike Lee promotes a debunked conspiracy theory about a Jan. 6 rioter,Sen. Mike Lee promoted on his personal X account a conspiracy theory that one of the Jan. 6 videos released at the order of House Speaker Mike Johnson shows an undercover federal agent disguised as a Trump supporter.,Ryan J. Reilly,2023-11-20T17:36:39.137Z,NBC News
https://www.nbcnews.com/politics/congress/jan-6-panel-warns-attempts-influence-witnesses-trump-allies-rcna35800,politics,Jan. 6 panel warns of attempts to 'influence' witnesses by Trump allies,Jan. 6 committee members revealed at the close of Tuesday’s hearing that they are concerned that allies of former President Donald Trump are trying to,Scott Wong,2022-06-28T21:36:57.795Z,NBC News
https://www.nbcnews.com/select/shopping/best-dandruff-shampoos-2023-ncna1302973,select,13+ Best Dandruff Shampoos of 2026 | NBC Select,"I spoke with dermatologists to round up the best dandruff shampoos including Head & Shoulders, Nizoral, Dove and more",Bianca Alvarez ,2026-02-11T16:55:09.663Z,NBC News
https://www.nbcnews.com/politics/2022-election/republicans-win-control-house-nbc-news-projects-overtaking-democrats-s-rcna57223,politics,"Republicans win control of the House, NBC News projects, overtaking Democrats by a slim margin","Republicans finally cemented their takeover a week after polls closed on Election Day, fueled by Democrats' surprising strength around the country. ",Alex Seitz-Wald,2022-11-16T23:49:25.844Z,NBC News
https://www.nbcnews.com/politics/elections/abortion-rights-won-every-election-roe-v-wade-overturned-rcna99031,politics,Abortion rights won in every election since Roe v. Wade overturned,"Abortion has been on the ballot in seven states since June 2022. In each instance, anti-abortion groups have lost. ",Amanda Terkel | Jiachuan Wu | Adam Edelman,2023-08-09T19:50:35.179Z,NBC News
https://www.nbcnews.com/tech/internet/-eyes-rafah-image-shared-millions-instagram-rcna154380,tech,‘All Eyes on Rafah’ image shared by millions on Instagram,"An 'All Eyes on Rafah' image calling for people to pay attention to Israel’s war in Gaza has drawn more than 29 million shares on Instagram.
",Kat Tenbarge | Fiona Day,2024-05-28T23:38:36.510Z,NBC News
https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna141090/rcrd35599?canonicalCard=true,news,IDF has been securing aid convoys for 4 nights; Hagari says this was the first incident so far,"Israel's military has been securing aid convoys for the last few nights, but today's incident that resulted in deaths was the first to have issues, IDF",,,NBC News
https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna134047/rcrd31099?canonicalCard=true,news,"Gaza hits 96-hour telecom blackout, a new record","The Gaza Strip has gone without substantial internet or phone connection for four days, the Palestinian enclave's longest streak since the conflict began.",,,NBC News
https://www.nbcnews.com/select/shopping/best-indoor-garden-kits-ncna1267376,select,8 Best Indoor Garden Systems of 2026 | NBC Select,"Shop the best indoor gardening systems — whether you're a beginner or an expert gardener. Find indoor gardening kits from AeroGarden, Lettuce Grow and more.",Mili Godio | Ashley Morris,2025-04-17T16:18:56.683Z,NBC News
https://www.nbcnews.com/investigations/trump-doj-officials-supreme-court-made-easy-trump-attack-enemies-rcna160144,investigations,Some ex-DOJ officials who worked for Trump fear the Supreme Court just made it easy for him to use the DOJ to attack foes,Some ex-Justice Department officials who served under Trump during his first term fear that the Supreme Court’s immunity ruling makes it easier for him to use the DOJ against his enemies if he is re-elected president.,David Rohde,2024-07-04T00:06:27.360Z,NBC News
https://www.nbcnews.com/politics/white-house/white-house-condemns-university-presidents-contentious-congressional-h-rcna128373,politics,White House condemns university presidents after contentious congressional hearing on antisemitism,The White House condemned the presidents of three top universities Wednesday after they appeared to sidestep questions at a congressional hearing about whether students’ calling for the genocide of Jews violates their schools’ codes of conduct.,Kyla Guilfoil,2023-12-07T13:16:26.286Z,NBC News
https://www.nbcnews.com/select/shopping/best-stainless-steel-cookware-rcna169399,select,9 Best Stainless Steel Cookware in 2026 | NBC Select,We spoke with culinary experts to find the best stainless steel cookware to use for preparing meals at home. Here’s everything they said to keep in mind when shopping.,Cory Fernandez,2024-09-03T19:36:53.406Z,NBC News
https://www.nbcnews.com/tech/tech-news/google-canada-law-online-news-c-18-bill-news-links-rcna91882,tech,Google to remove Canadian news links from searches in the country,"Google announced it will stop showing links to Canadian news on its products in Canada, after the passage of Online News Act.",Khadijah Khogeer,2023-06-29T21:54:07.710Z,NBC News
https://www.nbcnews.com/politics/congress/trump-received-78-million-payments-foreign-governments-president-repor-rcna132276,politics,"Trump received at least $7.8 million in payments from foreign governments as president, House Democrats say","Former President Donald Trump received at least $7.8 million in payments from foreign governments during a span of two years while he served in the White House, according to a report released Thursday by Democrats on the House Oversight Committee.",Rebecca Shabad | Ryan Nobles | Rebecca Kaplan,2024-01-04T18:14:33.944Z,NBC News
https://www.nbcnews.com/news/us-news/us-send-troops-ready-help-evacuate-us-citizens-lebanon-rcna172367,news,U.S. to send troops to be ready to help evacuate U.S. citizens from Lebanon,"The Defense Department plans to send a few dozen U.S. troops to the Middle East in the coming days to be ready to help Americans flee a region bracing for a significant escalation in the simmering conflict between Israel and the Iranian-backed militant group Hezbollah in Lebanon, according to three defense officials.",Courtney Kube | Carol E. Lee | Mosheh Gains | Dan De Luce,2024-09-24T01:26:09.281Z,NBC News
https://www.nbcnews.com/politics/white-house/biden-orders-declassification-sept-11-investigation-documents-n1278487,politics,Biden orders declassification of Sept. 11 investigation documents,President Joe Biden is ordering the widespread declassification of information collected in the U.S. investigation of the Sept. 11 attacks following growing pressure from the family members of the victims.,Shannon Pettypiece,2021-09-03T19:19:00.000Z,NBC News
https://www.nbcnews.com/health/health-news/overdose-death-rate-increased-30-2020-staggering-rise-rcna38756,health,"Overdose death rate increased by 30% in 2020, a 'staggering' rise","Drug overdose death rates rose by 30% in 2020, the first year of the Covid pandemic. The opioid epidemic continues to devastate the country.",Erika Edwards,2022-07-19T20:05:02.859Z,NBC News
